lbo_rank,ticker,company,sector,sub_industry,cik,sec_company_title,fetch_success,error,year,filed,revenue,gross_profit,operating_income,depreciation_amortization,ebit,ebitda,interest_expense,operating_cash_flow,capex,fcf,free_cash_flow,total_debt,cash,net_debt,current_assets,current_liabilities,fcf_margin,fcf_conversion,fcf_to_debt,debt_to_ebitda,net_debt_to_ebitda,interest_coverage,cash_interest_coverage,current_ratio,capex_to_revenue,capex_to_ebitda,usable_metric_count,revenue_concept,debt_concept,fcf_score,fcf_margin_score,fcf_conversion_score,fcf_to_debt_score,debt_to_ebitda_score,net_debt_to_ebitda_score,interest_coverage_score,cash_interest_coverage_score,capex_to_revenue_score,capex_to_ebitda_score,cash_flow_strength_score,deleveraging_capacity_score,leverage_score,coverage_score,capex_burden_score,lbo_financial_score,financial_feasibility_score,missing_critical_data,pass_fcf_filter,pass_interest_coverage_filter,pass_debt_to_ebitda_filter,pass_current_ratio_filter,pass_capex_to_ebitda_filter,pass_hard_filters,financial_red_flag,lbo_rating,lbo_status
125,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,1637459,Kraft Heinz Co,True,,2017.0,2018-02-16,18338000000.0,8926000000.0,4572000000.0,961000000.0,4572000000.0,5533000000.0,912000000.0,3976000000.0,1013000000.0,2963000000.0,2963000000.0,6000000.0,1334000000.0,-1328000000.0,7655000000.0,7253000000.0,0.1615770531137528,0.5355141876016628,493.8333333333333,0.0010844026748599,-0.2400144587023314,5.0131578947368425,4.359649122807017,1.0554253412381085,0.0552404842403751,0.183083318272185,19,SalesRevenueGoodsNet,short_term_debt + long_term_debt,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.6666666666666665,5.0,5.0,3.5,3.0,81.49999999999999,0.8149999999999998,False,True,True,True,True,True,True,False,Attractive,Pass
126,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",47217,HP INC,True,,2025.0,2025-12-10,53718000000.0,11508000000.0,3456000000.0,850000000.0,3456000000.0,4306000000.0,738000000.0,3571000000.0,593000000.0,2978000000.0,2978000000.0,1406000000.0,3238000000.0,-1832000000.0,20760000000.0,28687000000.0,0.0554376559067724,0.6915931258708778,2.118065433854908,0.3265211333023687,-0.4254528564793312,4.682926829268292,4.838753387533876,0.7236727437515251,0.0110391302729066,0.1377148165350673,19,Revenues,DebtCurrent,4.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.3333333333333335,5.0,5.0,3.0,4.0,81.0,0.81,False,True,True,True,False,True,False,False,Marginal,Fail
127,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,40704,GENERAL MILLS INC,True,,2025.0,2025-06-26,20094200000.0,1770500000.0,3433800000.0,546600000.0,3433800000.0,3980400000.0,382100000.0,2778600000.0,689500000.0,2089100000.0,2089100000.0,5375800000.0,418000000.0,4957800000.0,4580900000.0,7033100000.0,0.1039653233271292,0.5248467490704452,0.3886119275270657,1.350567782132449,1.2455532107325895,8.986652708714995,7.271918345982727,0.6513344044589157,0.0343133839615411,0.1732237966033564,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.3333333333333335,5.0,4.0,4.5,3.5,81.0,0.81,False,True,True,True,False,True,False,False,Marginal,Fail
128,AZO,AutoZone,Consumer Discretionary,Automotive Retail,866787,AUTOZONE INC,True,,2025.0,2025-10-27,17457209000.0,9070422000.0,3473986000.0,497577000.0,3473986000.0,3971563000.0,202326000.0,2940788000.0,796657000.0,2144131000.0,2144131000.0,4343800000.0,298172000.0,4045628000.0,7306759000.0,8714243000.0,0.122822096017754,0.5398708266745359,0.4936072102767162,1.0937255684978433,1.0186488291889113,17.1702401075492,14.534899123197215,0.8384846509329611,0.0456348434620906,0.2005902965658608,19,Revenues,LongTermDebt,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,3.3333333333333335,5.0,4.0,5.0,3.0,81.0,0.81,False,True,True,True,False,True,False,False,Marginal,Fail
129,BDX,Becton Dickinson,Health Care,Health Care Equipment,10795,BECTON DICKINSON & CO,True,,2025.0,2025-11-25,19372000000.0,1974000000.0,2111000000.0,2288000000.0,2111000000.0,4399000000.0,452000000.0,2990000000.0,874000000.0,2116000000.0,2116000000.0,2170000000.0,1717000000.0,453000000.0,10468000000.0,8956000000.0,0.1092298162296097,0.4810184132757444,0.9751152073732718,0.4932939304387361,0.102977949533985,4.670353982300885,6.615044247787611,1.168825368468066,0.0451166632252735,0.1986815185269379,19,Revenues,DebtCurrent,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.3333333333333335,5.0,5.0,3.5,3.5,81.0,0.81,False,True,True,True,True,True,True,False,Attractive,Pass
130,PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,77476,PEPSICO INC,True,,2025.0,2026-02-03,91471000000.0,49590000000.0,11986000000.0,2948000000.0,11986000000.0,14934000000.0,819000000.0,13442000000.0,5518000000.0,7924000000.0,7924000000.0,7082000000.0,8505000000.0,-1423000000.0,25826000000.0,31536000000.0,0.086628548939008,0.5306013124414088,1.1188929680881108,0.4742199008972814,-0.0952859247355028,14.634920634920634,16.41269841269841,0.8189370877727042,0.060325130369188,0.3694924333735101,19,Revenues,DebtCurrent,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.3333333333333335,5.0,5.0,5.0,2.0,81.0,0.81,False,True,True,True,False,True,False,False,Marginal,Fail
131,UPS,United Parcel Service,Industrials,Air Freight & Logistics,1090727,UNITED PARCEL SERVICE INC,True,,2025.0,2026-02-17,90958000000.0,,9141000000.0,2800000000.0,9141000000.0,11941000000.0,694000000.0,10238000000.0,5158000000.0,5080000000.0,5080000000.0,1838000000.0,6112000000.0,-4274000000.0,19310000000.0,16441000000.0,0.0558499527254337,0.425425006280881,2.763873775843308,0.1539234569969014,-0.3579264718197806,13.171469740634006,14.752161383285303,1.174502767471565,0.0567074913696431,0.431957122519052,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.3333333333333335,5.0,5.0,5.0,2.0,81.0,0.81,False,True,True,True,True,True,True,False,Attractive,Pass
132,CRH,CRH plc,Materials,Construction Materials,849395,CRH PUBLIC LTD CO,True,,2025.0,2026-02-18,34949000000.0,11963000000.0,4186000000.0,1633000000.0,4186000000.0,5819000000.0,315000000.0,5017000000.0,1817000000.0,3200000000.0,3200000000.0,2999000000.0,6341000000.0,-3342000000.0,14083000000.0,10296000000.0,0.0915619903287647,0.5499226671249355,1.06702234078026,0.5153806495961505,-0.5743254854786046,13.28888888888889,15.926984126984127,1.367812742812743,0.0519900426335517,0.3122529644268774,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,2.5,80.5,0.805,False,True,True,True,True,True,True,False,Attractive,Pass
133,CSX,CSX Corporation,Industrials,Rail Transportation,277948,CSX CORP,True,,2025.0,2026-02-12,14657000000.0,,5499000000.0,1607000000.0,5499000000.0,7106000000.0,544000000.0,5514000000.0,2257000000.0,3257000000.0,3257000000.0,9241000000.0,1933000000.0,7308000000.0,2820000000.0,3276000000.0,0.2222146414682404,0.4583450605122431,0.3524510334379396,1.300450323670138,1.0284266816774557,10.108455882352942,10.136029411764708,0.8608058608058609,0.1539878556321211,0.3176189135941458,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,4.0,5.0,4.0,5.0,1.5,80.5,0.805,False,True,True,True,False,True,False,False,Marginal,Fail
134,SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,87347,SLB LIMITED/NV,True,,2025.0,2026-01-23,33135000000.0,,3365000000.0,2312000000.0,3365000000.0,5677000000.0,503000000.0,6637000000.0,1939000000.0,4698000000.0,4698000000.0,12569000000.0,1705000000.0,10864000000.0,18570000000.0,12811000000.0,0.1417836124943413,0.8275497621983442,0.3737767523271541,2.21402149022371,1.9136868064118373,6.68986083499006,13.1948310139165,1.4495355553820934,0.0585181831899803,0.3415536374845869,18,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt,4.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,3.5,4.5,2.5,80.5,0.805,False,True,True,True,True,True,True,False,Attractive,Pass
135,GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,1609711,GoDaddy Inc.,True,,2025.0,2026-02-25,4254100000.0,,547400000.0,171300000.0,547400000.0,718700000.0,126000000.0,1047600000.0,42000000.0,1005600000.0,1005600000.0,3795000000.0,774000000.0,3021000000.0,1951800000.0,2698400000.0,0.2363837239369079,1.3991929873382496,0.2649802371541502,5.28036732990121,4.203422846806735,4.344444444444444,8.314285714285715,0.7233175214942188,0.0098728285653839,0.0584388479198552,18,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt,4.0,5.0,5.0,5.0,0.0,1.0,3.0,5.0,5.0,4.0,4.666666666666667,5.0,0.5,4.0,4.5,80.00000000000001,0.8000000000000002,False,True,True,False,False,True,False,True,Marginal,Fail
136,SHW,Sherwin-Williams,Materials,Specialty Chemicals,89800,SHERWIN WILLIAMS CO,True,,2025.0,2026-02-19,23051900000.0,10758100000.0,3083700000.0,292300000.0,3083700000.0,3376000000.0,334700000.0,3521900000.0,888400000.0,2633500000.0,2633500000.0,9476700000.0,276800000.0,9199900000.0,5512900000.0,6626900000.0,0.1142422099696771,0.7800651658767772,0.2778920932392077,2.807079383886256,2.7250888625592418,9.213325365999404,10.522557514191814,0.831897267198841,0.0385391225885935,0.2631516587677725,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,2.0,3.6666666666666665,5.0,3.0,5.0,3.0,80.0,0.8,False,True,True,True,False,True,False,False,Marginal,Fail
137,PANW,Palo Alto Networks,Information Technology,Systems Software,1327567,Palo Alto Networks Inc,True,,2025.0,2025-08-29,6892700000.0,4983000000.0,387300000.0,282200000.0,387300000.0,669500000.0,27400000.0,2777500000.0,146300000.0,2631200000.0,2631200000.0,3676800000.0,1135300000.0,2541500000.0,6849700000.0,7682700000.0,0.3817372002263264,3.9300970873786407,0.7156222802436901,5.491859596713966,3.796116504854369,14.135036496350365,101.36861313868611,0.8915745766462312,0.0212253543604102,0.218521284540702,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,5.0,5.0,5.0,0.0,2.0,5.0,5.0,4.0,2.0,4.666666666666667,5.0,1.0,5.0,3.0,80.0,0.8,False,True,True,False,False,True,False,True,Marginal,Fail
138,EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,906107,EQUITY RESIDENTIAL,True,,2019.0,2020-02-20,2471406000.0,1118785000.0,1675841000.0,888709000.0,1675841000.0,2564550000.0,1300000.0,1532798000.0,5731000.0,1527067000.0,1527067000.0,8241242000.0,50743000.0,8190499000.0,,,0.6178940246968729,0.595452223586984,0.1852957357640996,3.213523620128288,3.1937373028406544,1289.1084615384616,1179.0753846153846,,0.0023189229127063,0.0022347000448421,16,Revenues,LongTermDebt,4.0,5.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,80.0,0.8,True,True,True,True,False,True,False,True,Insufficient data,Fail
139,MAS,Masco,Industrials,Building Products,62996,MASCO CORP /DE/,True,,2025.0,2026-02-10,7967000000.0,2836000000.0,1348000000.0,149000000.0,1348000000.0,1497000000.0,278000000.0,1413000000.0,243000000.0,1170000000.0,1170000000.0,2948000000.0,634000000.0,2314000000.0,2730000000.0,1560000000.0,0.1468557800928831,0.781563126252505,0.3968792401628223,1.9692718770875084,1.545758183032732,4.848920863309353,5.08273381294964,1.75,0.0305008158654449,0.1623246492985972,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.6666666666666665,5.0,4.0,3.5,3.5,79.99999999999999,0.7999999999999998,False,True,True,True,True,True,True,False,Attractive,Pass
140,CMCSA,Comcast,Communication Services,Cable & Satellite,1166691,COMCAST CORP,True,,2025.0,2026-02-03,121572000000.0,,23314000000.0,14336000000.0,23314000000.0,37650000000.0,4281000000.0,28501000000.0,12242000000.0,16259000000.0,16259000000.0,4907000000.0,7322000000.0,-2415000000.0,26801000000.0,39581000000.0,0.133739676899286,0.4318459495351925,3.313429794171592,0.130332005312085,-0.0641434262948207,5.445923849567858,6.657556645643541,0.6771178090497966,0.1006975290362912,0.3251527224435591,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,3.6666666666666665,5.0,5.0,4.0,2.0,79.99999999999999,0.7999999999999998,False,True,True,True,False,True,False,False,Marginal,Fail
141,CPRT,Copart,Industrials,Diversified Support Services,900075,COPART INC,True,,2020.0,2020-09-28,461368000.0,195918000.0,1486569000.0,159478000.0,1486569000.0,1646047000.0,20368000.0,1364210000.0,516636000.0,847574000.0,847574000.0,0.0,1384236000.0,-1384236000.0,4418184000.0,628567000.0,1.8370888314750915,0.5149148232097869,inf,0.0,-0.8409456109090445,72.98551649646504,66.97810290652004,7.028978613258412,1.119791576355534,0.3138646709358846,19,Revenues,LongTermDebt,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,3.6666666666666665,5.0,5.0,5.0,1.0,79.99999999999999,0.7999999999999998,False,True,True,True,True,True,True,False,Attractive,Pass
142,MMM,3M,Industrials,Industrial Conglomerates,66740,3M CO,True,,2025.0,2026-02-03,24610000000.0,,-10689000000.0,1987000000.0,-10689000000.0,-8702000000.0,488000000.0,6680000000.0,1615000000.0,5065000000.0,5065000000.0,1919000000.0,3655000000.0,-1736000000.0,15884000000.0,11256000000.0,0.2058106460788297,-0.5820501034245001,2.639395518499218,-0.2205240174672489,0.1994943691105493,-21.90368852459016,13.688524590163937,1.4111584932480454,0.0656237301909792,-0.185589519650655,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,3.0,5.0,3.3333333333333335,5.0,5.0,2.5,4.0,79.5,0.795,False,True,False,True,True,True,False,True,Marginal,Fail
143,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,47111,HERSHEY CO,True,,2025.0,2026-02-17,11164992000.0,4997816000.0,2560867000.0,419815000.0,2560867000.0,2980682000.0,161511000.0,2323190000.0,771109000.0,1552081000.0,1552081000.0,4234203000.0,463889000.0,3770314000.0,3759457000.0,3929495000.0,0.1390131761849896,0.520713380360602,0.3665580039502121,1.420548384564338,1.264916552654728,15.85568165635777,14.384097677557566,0.9567277729072056,0.069064894986042,0.2587022030528583,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,3.3333333333333335,5.0,4.0,5.0,2.5,79.5,0.795,False,True,True,True,False,True,False,False,Marginal,Fail
144,T,AT&T,Communication Services,Integrated Telecommunication Services,732717,AT&T INC.,True,,2025.0,2026-02-09,122428000000.0,,23461000000.0,18777000000.0,23461000000.0,42238000000.0,6716000000.0,38314000000.0,17853000000.0,20461000000.0,20461000000.0,5089000000.0,3701000000.0,1388000000.0,31168000000.0,46872000000.0,0.1671268010585813,0.4844216108717268,4.020632737276479,0.1204839244282399,0.0328614044225578,3.49329958308517,5.704883859440143,0.6649598907663424,0.1458244845950272,0.4226762630806382,18,Revenues,DebtCurrent,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,4.0,5.0,5.0,3.5,1.5,79.0,0.79,False,True,True,True,False,True,False,False,Marginal,Fail
145,HAL,Halliburton,Energy,Oil & Gas Equipment & Services,45012,HALLIBURTON CO,True,,2017.0,2018-02-09,23633000000.0,,4083000000.0,998000000.0,4083000000.0,5081000000.0,-168000000.0,3458000000.0,1379000000.0,2079000000.0,2079000000.0,7160000000.0,2618000000.0,4542000000.0,12382000000.0,6050000000.0,0.0879702111454322,0.4091714229482385,0.2903631284916201,1.4091714229482386,0.8939185199763826,24.303571428571427,20.58333333333333,2.0466115702479337,0.0583506114331654,0.2714032670734107,18,SalesRevenueNet,LongTermDebt,4.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,4.5,5.0,2.5,79.0,0.79,False,True,True,True,True,True,True,False,Attractive,Pass
146,CVS,CVS Health,Health Care,Health Care Services,64803,CVS HEALTH Corp,True,,2025.0,2026-02-10,357776000000.0,26528000000.0,13743000000.0,4366000000.0,13743000000.0,18109000000.0,2503000000.0,13426000000.0,3031000000.0,10395000000.0,10395000000.0,27002000000.0,8196000000.0,18806000000.0,68645000000.0,84609000000.0,0.0290544921962345,0.5740239659837649,0.3849714835938078,1.491081782539069,1.0384891490419128,5.490611266480224,5.363963244107072,0.811320308714203,0.0084717812262421,0.1673753382296096,19,Revenues,LongTermDebt,5.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,79.0,0.79,False,True,True,True,False,True,False,False,Marginal,Fail
147,DRI,Darden Restaurants,Consumer Discretionary,Restaurants,940944,DARDEN RESTAURANTS INC,True,,2025.0,2025-07-18,10487800000.0,1991000000.0,1201800000.0,387800000.0,1201800000.0,1589600000.0,47500000.0,1552800000.0,564900000.0,987900000.0,987900000.0,1370400000.0,367800000.0,1002600000.0,822800000.0,2192500000.0,0.0941951600907721,0.6214771011575239,0.7208844133099825,0.8621036738802215,0.6307247106190237,25.301052631578948,32.69052631578948,0.3752793614595211,0.0538625831918991,0.355372420734776,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,2.0,79.0,0.79,False,True,True,True,False,True,False,False,Marginal,Fail
148,STLD,Steel Dynamics,Materials,Steel,1022671,STEEL DYNAMICS INC,True,,2025.0,2026-02-27,18795316000.0,4045883000.0,3151181000.0,437804000.0,3151181000.0,3588985000.0,57209000.0,3519928000.0,1657905000.0,1862023000.0,1862023000.0,3231007000.0,589464000.0,2641543000.0,5431338000.0,2150583000.0,0.0990684593970114,0.5188160440904601,0.576298039589515,0.9002564791995509,0.7360139426606687,55.081910188956286,61.52752189340838,2.5255188941789277,0.0882084132025234,0.4619425826521983,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,2.0,79.0,0.79,False,True,True,True,True,True,True,False,Attractive,Pass
149,WDAY,"Workday, Inc.",Information Technology,Application Software,1327811,"Workday, Inc.",True,,2026.0,2026-03-06,7259000000.0,,183000000.0,203000000.0,183000000.0,386000000.0,17000000.0,2149000000.0,232000000.0,1917000000.0,1917000000.0,2976000000.0,2012000000.0,964000000.0,10545000000.0,5548000000.0,0.2640859622537539,4.966321243523316,0.6441532258064516,7.709844559585492,2.4974093264248705,10.764705882352942,126.41176470588236,1.9006849315068493,0.031960325113652,0.6010362694300518,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,5.0,5.0,5.0,0.0,3.0,5.0,5.0,4.0,0.0,4.666666666666667,5.0,1.5,5.0,2.0,78.5,0.785,False,True,True,False,True,False,False,True,Marginal,Fail
150,XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,1524472,Xylem Inc.,True,,2025.0,2026-02-25,7364000000.0,2717000000.0,652000000.0,436000000.0,652000000.0,1088000000.0,76000000.0,837000000.0,271000000.0,566000000.0,566000000.0,1954000000.0,1121000000.0,833000000.0,4098000000.0,2336000000.0,0.0768604019554589,0.5202205882352942,0.2896622313203685,1.7959558823529411,0.765625,8.578947368421053,11.013157894736842,1.7542808219178083,0.0368006518196632,0.2490808823529411,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.6666666666666665,5.0,4.5,5.0,3.0,78.5,0.785,False,True,True,True,True,True,True,False,Attractive,Pass
151,ODFL,Old Dominion,Industrials,Cargo Ground Transportation,878927,"OLD DOMINION FREIGHT LINE, INC.",True,,2017.0,2018-02-27,2972442000.0,,1640673000.0,324435000.0,1640673000.0,1965108000.0,464000.0,1569135000.0,757309000.0,811826000.0,811826000.0,45000000.0,108676000.0,-63676000.0,720683000.0,540529000.0,0.2731175242443755,0.4131202966961612,18.040577777777777,0.0228995047600437,-0.0324033081133454,3535.933189655173,3381.7564655172414,1.333292015784537,0.2547767122117101,0.38537780111831,18,SalesRevenueServicesNet,LongTermDebt,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,3.6666666666666665,5.0,5.0,5.0,0.5,78.5,0.785,False,True,True,True,True,True,True,False,Attractive,Pass
152,VRT,Vertiv,Industrials,Electrical Components & Equipment,1674101,Vertiv Holdings Co,True,,2025.0,2026-02-13,6863200000.0,,872200000.0,271000000.0,872200000.0,1143200000.0,180100000.0,900500000.0,127900000.0,772600000.0,772600000.0,2928200000.0,780400000.0,2147800000.0,5101800000.0,3097000000.0,0.1125713952675137,0.6758222533240028,0.2638480978075268,2.561406578026592,1.8787613715885236,4.842865074958357,5.0,1.6473361317403938,0.0186356218673505,0.1118789363191042,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,3.3333333333333335,5.0,3.5,3.5,4.0,78.0,0.78,False,True,True,True,True,True,True,False,Attractive,Pass
153,AMD,Advanced Micro Devices,Information Technology,Semiconductors,2488,ADVANCED MICRO DEVICES INC,True,,2025.0,2026-02-04,22680000000.0,10460000000.0,401000000.0,441000000.0,401000000.0,842000000.0,106000000.0,1667000000.0,546000000.0,1121000000.0,1121000000.0,330000000.0,3933000000.0,-3603000000.0,19049000000.0,7281000000.0,0.049426807760141,1.331353919239905,3.396969696969697,0.3919239904988123,-4.279097387173397,3.783018867924529,15.726415094339623,2.61626150254086,0.024074074074074,0.6484560570071259,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,3.3333333333333335,5.0,5.0,4.0,2.0,78.0,0.78,False,True,True,True,True,False,False,False,Marginal,Fail
154,BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,764478,BEST BUY CO INC,True,,2026.0,2026-03-18,43452000000.0,9603000000.0,1574000000.0,923000000.0,1574000000.0,2497000000.0,52000000.0,1470000000.0,795000000.0,675000000.0,675000000.0,1165000000.0,1447000000.0,-282000000.0,8224000000.0,8016000000.0,0.0155343827671913,0.2703243892671205,0.5793991416309013,0.4665598718462154,-0.1129355226271525,30.26923076923077,28.26923076923077,1.0259481037924152,0.018296050814692,0.3183820584701642,19,Revenues,LongTermDebt,3.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,3.5,77.5,0.775,False,True,True,True,True,True,True,False,Attractive,Pass
